JobID,JobName,TotalCPU,MaxRSS,Elapsed
6425471_771,get_pmi_weights,07:59.898,3782340K,00:08:02
6425471_772,get_pmi_weights,08:03.892,4066708K,00:08:07
6425471_773,get_pmi_weights,08:04.159,4163424K,00:08:07
6425471_774,get_pmi_weights,08:14.529,3782948K,00:08:17
6425471_775,get_pmi_weights,07:56.461,4447164K,00:07:59
6425471_776,get_pmi_weights,07:55.971,4449300K,00:07:59
6425471_777,get_pmi_weights,08:08.499,3782948K,00:08:11
6425471_778,get_pmi_weights,08:01.161,3781032K,00:08:03
6425471_779,get_pmi_weights,07:58.026,3780044K,00:08:00
6425471_78,get_pmi_weights,26:14.131,12852640K,00:26:23
6425471_780,get_pmi_weights,08:17.947,4170792K,00:08:20
6425471_781,get_pmi_weights,08:03.824,4158780K,00:08:06
6425471_782,get_pmi_weights,07:57.828,4448540K,00:08:01
6425471_783,get_pmi_weights,08:06.604,3781004K,00:08:10
6425471_784,get_pmi_weights,08:07.690,3781084K,00:08:11
6425471_785,get_pmi_weights,08:19.806,4066760K,00:08:23
6425471_786,get_pmi_weights,08:15.498,4163040K,00:08:19
6425471_787,get_pmi_weights,08:01.281,4447308K,00:08:04
6425471_788,get_pmi_weights,08:37.158,3985288K,00:08:40
6425471_789,get_pmi_weights,07:58.284,3980096K,00:08:01
6425471_79,get_pmi_weights,27:14.807,11944176K,00:27:23
6425471_790,get_pmi_weights,07:58.771,3911324K,00:08:02
6425471_791,get_pmi_weights,08:04.424,3913156K,00:08:08
6425471_792,get_pmi_weights,08:01.470,3782708K,00:08:04
6425471_793,get_pmi_weights,06:48.032,3268736K,00:06:51
6425471_794,get_pmi_weights,06:41.579,3128332K,00:06:44
6425471_795,get_pmi_weights,06:39.907,3184636K,00:06:43
6425471_796,get_pmi_weights,06:44.927,3287660K,00:06:48
6425471_797,get_pmi_weights,06:45.913,3417732K,00:06:49
6425471_798,get_pmi_weights,06:45.653,3107172K,00:06:48
6425471_799,get_pmi_weights,06:43.292,3275140K,00:06:46
6425471_8,get_pmi_weights,23:30.508,16422916K,00:24:08
6425471_80,get_pmi_weights,26:27.451,12720144K,00:26:36
6425471_800,get_pmi_weights,06:51.459,3418140K,00:06:54
6425471_801,get_pmi_weights,06:38.768,3541196K,00:06:42
6425471_802,get_pmi_weights,06:45.649,3407364K,00:06:48
6425471_803,get_pmi_weights,06:50.153,3370448K,00:06:53
6425471_804,get_pmi_weights,06:44.825,3099696K,00:06:48
6425471_805,get_pmi_weights,06:38.262,3129824K,00:06:41
6425471_806,get_pmi_weights,06:40.590,3462452K,00:06:43
6425471_807,get_pmi_weights,06:55.731,3127324K,00:06:58
6425471_808,get_pmi_weights,06:34.288,3127624K,00:06:37
6425471_809,get_pmi_weights,06:40.367,3128248K,00:06:43
6425471_81,get_pmi_weights,26:42.612,11978044K,00:26:51
6425471_810,get_pmi_weights,06:43.321,3128264K,00:06:46
6425471_811,get_pmi_weights,06:30.630,3019896K,00:06:33
6425471_812,get_pmi_weights,06:39.119,3019876K,00:06:42
6425471_813,get_pmi_weights,06:54.758,3018912K,00:06:58
6425471_814,get_pmi_weights,06:46.304,3127932K,00:06:49
6425471_815,get_pmi_weights,06:49.896,3128288K,00:06:53
6425471_816,get_pmi_weights,06:47.415,3144136K,00:06:50
6425471_817,get_pmi_weights,06:46.163,3146692K,00:06:49
6425471_818,get_pmi_weights,06:53.804,3128204K,00:06:57
6425471_819,get_pmi_weights,06:34.254,3127800K,00:06:37
6425471_82,get_pmi_weights,26:07.544,11325856K,00:26:16
6425471_820,get_pmi_weights,06:39.880,3128204K,00:06:43
6425471_821,get_pmi_weights,06:41.692,3377220K,00:06:45
6425471_822,get_pmi_weights,06:42.396,3368732K,00:06:45
6425471_823,get_pmi_weights,06:33.807,3356792K,00:06:37
6425471_824,get_pmi_weights,06:40.798,3420964K,00:06:43
6425471_825,get_pmi_weights,06:47.238,3246600K,00:06:50
6425471_826,get_pmi_weights,06:46.661,3285.50M,00:06:50
6425471_827,get_pmi_weights,06:45.009,3216668K,00:06:48
6425471_828,get_pmi_weights,06:45.869,3165316K,00:06:49
6425471_829,get_pmi_weights,06:40.386,3027516K,00:06:43
6425471_83,get_pmi_weights,26:01.465,11884164K,00:26:10
6425471_830,get_pmi_weights,06:49.111,3022344K,00:06:52
6425471_831,get_pmi_weights,06:46.157,3126284K,00:06:48
6425471_832,get_pmi_weights,06:38.676,3128200K,00:06:41
6425471_833,get_pmi_weights,06:51.346,3127328K,00:06:54
6425471_834,get_pmi_weights,06:50.771,3156984K,00:06:53
6425471_835,get_pmi_weights,06:43.837,3650648K,00:06:45
6425471_836,get_pmi_weights,06:46.849,3541728K,00:06:49
6425471_837,get_pmi_weights,06:26.334,2874344K,00:06:28
6425471_838,get_pmi_weights,06:17.284,3058948K,00:06:19
6425471_839,get_pmi_weights,06:17.111,3027504K,00:06:19
6425471_84,get_pmi_weights,26:31.556,11997896K,00:26:40
6425471_840,get_pmi_weights,06:30.928,2967780K,00:06:33
6425471_841,get_pmi_weights,06:21.177,3019464K,00:06:23
6425471_842,get_pmi_weights,06:21.189,2964556K,00:06:23
6425471_843,get_pmi_weights,06:34.366,3179820K,00:06:36
6425471_844,get_pmi_weights,06:30.744,3038428K,00:06:32
6425471_845,get_pmi_weights,06:23.768,3079176K,00:06:25
6425471_846,get_pmi_weights,06:35.469,2859876K,00:06:37
6425471_847,get_pmi_weights,06:27.717,3225876K,00:06:29
6425471_848,get_pmi_weights,06:38.527,3019576K,00:06:40
6425471_849,get_pmi_weights,06:28.703,2990156K,00:06:30
6425471_85,get_pmi_weights,26:50.003,11879472K,00:26:59
6425471_850,get_pmi_weights,06:32.788,2885280K,00:06:34
6425471_851,get_pmi_weights,06:25.967,2885044K,00:06:28
6425471_852,get_pmi_weights,06:25.917,3029792K,00:06:28
6425471_853,get_pmi_weights,06:33.549,3068140K,00:06:35
6425471_854,get_pmi_weights,06:20.256,3003604K,00:06:22
6425471_855,get_pmi_weights,06:22.712,2937868K,00:06:24
6425471_856,get_pmi_weights,06:29.416,2973304K,00:06:31
6425471_857,get_pmi_weights,06:15.219,2853308K,00:06:17
6425471_858,get_pmi_weights,06:31.648,2953896K,00:06:34
6425471_859,get_pmi_weights,06:29.218,3014944K,00:06:31
6425471_86,get_pmi_weights,26:03.442,11560904K,00:26:12
6425471_860,get_pmi_weights,06:24.706,2888392K,00:06:27
6425471_861,get_pmi_weights,06:49.058,2973424K,00:06:51
6425471_862,get_pmi_weights,06:17.782,2855984K,00:06:20
6425471_863,get_pmi_weights,06:37.249,2974124K,00:06:39
6425471_864,get_pmi_weights,06:18.002,3176888K,00:06:20
6425471_865,get_pmi_weights,06:18.392,3019052K,00:06:20
6425471_866,get_pmi_weights,06:24.861,2989320K,00:06:27
6425471_867,get_pmi_weights,06:25.940,3080676K,00:06:28
6425471_868,get_pmi_weights,06:18.895,3159404K,00:06:21
6425471_869,get_pmi_weights,06:34.345,3113528K,00:06:36
6425471_87,get_pmi_weights,26:20.712,11535812K,00:26:29
6425471_870,get_pmi_weights,06:35.303,2953784K,00:06:37
6425471_871,get_pmi_weights,06:23.093,3148716K,00:06:25
6425471_872,get_pmi_weights,06:21.830,3248932K,00:06:23
6425471_873,get_pmi_weights,06:31.618,2953824K,00:06:33
6425471_874,get_pmi_weights,06:41.596,2852236K,00:06:43
6425471_875,get_pmi_weights,06:20.976,2953748K,00:06:23
6425471_876,get_pmi_weights,06:29.742,2947760K,00:06:31
6425471_877,get_pmi_weights,06:28.133,3445720K,00:06:30
6425471_878,get_pmi_weights,06:23.555,3052504K,00:06:25
6425471_879,get_pmi_weights,06:25.052,3243588K,00:06:27
6425471_88,get_pmi_weights,26:26.929,11351940K,00:26:35
6425471_880,get_pmi_weights,06:31.599,3445604K,00:06:33
6425471_881,get_pmi_weights,04:21.090,2274188K,00:04:22
6425471_882,get_pmi_weights,04:14.919,1968592K,00:04:16
6425471_883,get_pmi_weights,04:08.673,2026380K,00:04:10
6425471_884,get_pmi_weights,04:17.498,1967148K,00:04:19
6425471_885,get_pmi_weights,04:12.012,1958500K,00:04:13
6425471_886,get_pmi_weights,04:10.691,2144356K,00:04:12
6425471_887,get_pmi_weights,04:06.648,2280556K,00:04:08
6425471_888,get_pmi_weights,04:11.130,1989640K,00:04:12
6425471_889,get_pmi_weights,04:08.383,1964820K,00:04:09
6425471_89,get_pmi_weights,23:10.299,12153264K,00:23:18
6425471_890,get_pmi_weights,04:03.272,2200900K,00:04:04
6425471_891,get_pmi_weights,04:03.871,1953472K,00:04:05
6425471_892,get_pmi_weights,04:07.340,1951980K,00:04:09
6425471_893,get_pmi_weights,04:09.160,1961056K,00:04:11
6425471_894,get_pmi_weights,04:06.490,2032528K,00:04:08
6425471_895,get_pmi_weights,04:09.939,1978272K,00:04:11
6425471_896,get_pmi_weights,04:15.354,2116896K,00:04:17
6425471_897,get_pmi_weights,04:20.244,2274296K,00:04:21
6425471_898,get_pmi_weights,04:06.807,1960528K,00:04:08
6425471_899,get_pmi_weights,04:07.986,1941408K,00:04:09
6425471_9,get_pmi_weights,24:11.093,15077916K,00:24:22
6425471_90,get_pmi_weights,22:31.762,13459192K,00:22:39
6425471_900,get_pmi_weights,04:15.871,1906244K,00:04:17
6425471_901,get_pmi_weights,04:06.645,1957828K,00:04:08
6425471_902,get_pmi_weights,04:09.982,2001788K,00:04:11
6425471_903,get_pmi_weights,04:06.714,2161696K,00:04:08
6425471_904,get_pmi_weights,04:09.971,2265432K,00:04:11
6425471_905,get_pmi_weights,04:04.255,1983496K,00:04:05
6425471_906,get_pmi_weights,04:05.002,2188044K,00:04:06
6425471_907,get_pmi_weights,04:03.903,2067200K,00:04:05
6425471_908,get_pmi_weights,04:06.782,2025704K,00:04:08
6425471_909,get_pmi_weights,04:05.582,2062432K,00:04:07
6425471_91,get_pmi_weights,22:33.064,13535284K,00:22:40
6425471_910,get_pmi_weights,04:08.503,2273368K,00:04:10
6425471_911,get_pmi_weights,04:16.828,2075072K,00:04:18
6425471_912,get_pmi_weights,04:08.970,2096400K,00:04:10
6425471_913,get_pmi_weights,04:05.110,1948256K,00:04:06
6425471_914,get_pmi_weights,04:18.526,1956428K,00:04:19
6425471_915,get_pmi_weights,04:04.752,1896144K,00:04:06
6425471_916,get_pmi_weights,04:11.269,2004772K,00:04:12
6425471_917,get_pmi_weights,04:02.186,1998596K,00:04:03
6425471_918,get_pmi_weights,04:10.408,1963452K,00:04:11
6425471_919,get_pmi_weights,04:10.677,2060652K,00:04:12
6425471_92,get_pmi_weights,21:53.420,11148876K,00:22:01
6425471_920,get_pmi_weights,04:05.217,1991512K,00:04:06
6425471_921,get_pmi_weights,04:11.774,1941712K,00:04:13
6425471_922,get_pmi_weights,04:15.103,2122308K,00:04:16
6425471_923,get_pmi_weights,04:09.800,2043364K,00:04:11
6425471_924,get_pmi_weights,04:05.585,1954968K,00:04:07
6425471_925,get_pmi_weights,03:54.692,2223784K,00:03:56
6425471_926,get_pmi_weights,03:57.139,1995792K,00:03:59
6425471_927,get_pmi_weights,03:53.289,2014144K,00:03:55
6425471_928,get_pmi_weights,03:53.459,1981360K,00:03:55
6425471_929,get_pmi_weights,03:53.045,2011580K,00:03:54
6425471_93,get_pmi_weights,22:27.075,11107524K,00:22:35
6425471_930,get_pmi_weights,03:58.842,2029884K,00:04:00
6425471_931,get_pmi_weights,03:50.942,2047740K,00:03:52
6425471_932,get_pmi_weights,04:00.670,1979484K,00:04:02
6425471_933,get_pmi_weights,04:00.173,1979356K,00:04:01
6425471_934,get_pmi_weights,03:55.666,1921408K,00:03:56
6425471_935,get_pmi_weights,03:46.722,1947948K,00:03:48
6425471_936,get_pmi_weights,03:53.871,2160732K,00:03:55
6425471_937,get_pmi_weights,04:01.944,2147132K,00:04:03
6425471_938,get_pmi_weights,03:53.060,2140836K,00:03:54
6425471_939,get_pmi_weights,03:54.537,2152000K,00:03:56
6425471_94,get_pmi_weights,20:42.536,13012808K,00:20:50
6425471_940,get_pmi_weights,03:49.440,2077300K,00:03:50
6425471_941,get_pmi_weights,03:54.113,2059612K,00:03:55
6425471_942,get_pmi_weights,04:01.185,1983828K,00:04:02
6425471_943,get_pmi_weights,03:49.210,2107384K,00:03:50
6425471_944,get_pmi_weights,03:56.962,1938448K,00:03:58
6425471_945,get_pmi_weights,03:56.671,2028936K,00:03:58
6425471_946,get_pmi_weights,03:54.742,1937704K,00:03:56
6425471_947,get_pmi_weights,03:59.597,1979184K,00:04:01
6425471_948,get_pmi_weights,04:07.292,1923528K,00:04:09
6425471_949,get_pmi_weights,03:53.214,1920948K,00:03:54
6425471_95,get_pmi_weights,21:09.202,12758068K,00:21:17
6425471_950,get_pmi_weights,03:58.527,1981228K,00:04:00
6425471_951,get_pmi_weights,03:54.212,1947440K,00:03:55
6425471_952,get_pmi_weights,04:01.835,2193276K,00:04:03
6425471_953,get_pmi_weights,03:46.769,2104684K,00:03:48
6425471_954,get_pmi_weights,03:49.600,2049580K,00:03:50
6425471_955,get_pmi_weights,03:54.532,2051000K,00:03:55
6425471_956,get_pmi_weights,04:00.632,2052464K,00:04:02
6425471_957,get_pmi_weights,03:51.787,2176416K,00:03:53
6425471_958,get_pmi_weights,03:58.725,2307148K,00:04:05
6425471_959,get_pmi_weights,04:17.071,2050960K,00:04:18
6425471_96,get_pmi_weights,20:48.510,12976804K,00:20:56
6425471_960,get_pmi_weights,04:17.966,1956772K,00:04:19
6425471_961,get_pmi_weights,04:16.834,2069420K,00:04:18
6425471_962,get_pmi_weights,04:20.477,2023376K,00:04:22
6425471_963,get_pmi_weights,04:18.120,2004868K,00:04:19
6425471_964,get_pmi_weights,04:16.466,1975796K,00:04:18
6425471_965,get_pmi_weights,04:01.976,1921312K,00:04:03
6425471_966,get_pmi_weights,03:53.630,1978352K,00:03:55
6425471_967,get_pmi_weights,03:52.179,1977664K,00:03:53
6425471_968,get_pmi_weights,03:59.952,1979324K,00:04:01
6425471_97,get_pmi_weights,21:04.655,13020136K,00:21:12
6425471_98,get_pmi_weights,21:22.089,12618876K,00:21:29
6425471_99,get_pmi_weights,21:33.019,12671272K,00:21:40
6431676_207,get_pmi_weights,20:21.233,10705748K,00:20:35
6431676_208,get_pmi_weights,20:27.924,11702940K,00:20:41
6431676_209,get_pmi_weights,20:07.132,11155556K,00:20:20
6431676_210,get_pmi_weights,20:11.667,10931536K,00:20:24
6431676_211,get_pmi_weights,20:32.764,10771252K,00:20:46
6431676_212,get_pmi_weights,20:01.570,11484808K,00:21:01
6431676_213,get_pmi_weights,19:41.693,11928432K,00:20:12
6431676_214,get_pmi_weights,18:52.745,11863312K,00:19:01
6431676_215,get_pmi_weights,19:15.020,10249204K,00:19:22
6431676_216,get_pmi_weights,18:54.237,10047348K,00:19:01
6431676_217,get_pmi_weights,19:08.039,10774184K,00:19:15
6431676_218,get_pmi_weights,19:29.372,10142788K,00:19:36
6431676_219,get_pmi_weights,19:13.089,9999380K,00:19:20
6431676_220,get_pmi_weights,19:22.947,10185228K,00:19:30
6431676_221,get_pmi_weights,17:20.750,11017624K,00:17:27
6431676_222,get_pmi_weights,17:50.004,12347624K,00:17:57
6431676_223,get_pmi_weights,17:36.864,12622544K,00:17:43
6431676_224,get_pmi_weights,18:13.174,12471964K,00:18:20
6455787_1,apply_mask,09:17.378,100779M,00:09:26
6455787_10,apply_mask,01:53:13,44142376K,01:53:42
6455787_11,apply_mask,02:19.570,32814148K,00:02:21
6455787_12,apply_mask,02:17.697,32617848K,00:02:19
6455787_13,apply_mask,02:03.757,32961560K,00:02:05
6455787_14,apply_mask,00:24.303,7467444K,00:00:25
6455787_15,apply_mask,00:23.456,3988220K,00:00:24
6455787_16,apply_mask,00:24.579,7057124K,00:00:25
6455787_17,apply_mask,00:23.095,4004224K,00:00:23
6455787_18,apply_mask,01:28.888,21237588K,00:01:30
6455787_19,apply_mask,01:26.448,21223604K,00:01:27
6455787_2,apply_mask,09:22.458,96889232K,00:09:31
6455787_20,apply_mask,01:25.153,22614636K,00:01:26
6455787_21,apply_mask,00:49.607,16342744K,00:00:50
6455787_22,apply_mask,00:09.809,10830176K,00:00:10
6455787_3,apply_mask,01:07.427,76035760K,00:01:08
6455787_4,apply_mask,05:37:29,55717968K,05:38:43
6455787_5,apply_mask,05:37:26,54767968K,05:38:40
6455787_6,apply_mask,05:37:23,60078688K,05:38:37
6455787_7,apply_mask,05:37:20,55215684K,05:38:32
6455787_8,apply_mask,01:53:16,47132920K,01:53:45
6455787_9,apply_mask,01:53:09,44369228K,01:53:38
6431721_optimizer_row0,optimizer,00:00:43,242956K,00:00:43
6511786_optimizer_row0,optimizer,00:00:30,237316K,00:00:30
6431721_optimizer_row1,optimizer,00:01:37,75592K,00:01:37
6431721_optimizer_row2,optimizer,00:04:20,49344K,00:04:20
6431721_optimizer_row3,optimizer,00:04:26,50116K,00:04:26
6431721_optimizer_row4,optimizer,00:03:56,75604K,00:03:56
6431721_optimizer_row5,optimizer,00:03:11,35120K,00:03:11
6431721_optimizer_row6,optimizer,00:03:27,25996K,00:03:27
6431721_optimizer_row7,optimizer,00:04:43,6996K,00:04:43
6431721_optimizer_row8,optimizer,00:04:38,15216K,00:04:38
6431721_optimizer_row9,optimizer,00:04:50,35648K,00:04:50
6431721_optimizer_row10,optimizer,00:04:13,47772K,00:04:13
6431721_optimizer_row11,optimizer,00:03:42,52360K,00:03:42
6431721_optimizer_row12,optimizer,00:04:02,51912K,00:04:02
6431721_optimizer_row13,optimizer,00:04:12,80648K,00:04:12
6431721_optimizer_row14,optimizer,00:04:11,52712K,00:04:11
6431721_optimizer_row15,optimizer,00:04:08,50288K,00:04:08
6431721_optimizer_row16,optimizer,00:04:43,63020K,00:04:43
6431721_optimizer_row17,optimizer,00:04:25,50456K,00:04:25
6431721_optimizer_row18,optimizer,00:04:14,53332K,00:04:14
6431721_optimizer_row19,optimizer,00:04:13,60600K,00:04:13
6431721_optimizer_row20,optimizer,00:04:11,77856K,00:04:11
6431721_optimizer_row21,optimizer,00:04:14,58336K,00:04:14
6431721_optimizer_row22,optimizer,00:04:14,48732K,00:04:14
6431721_optimizer_row23,optimizer,00:04:12,74532K,00:04:12
6431721_optimizer_row24,optimizer,00:03:37,53076K,00:03:37
6431721_optimizer_row25,optimizer,00:00:22,35124K,00:00:22
6431721_optimizer_row26,optimizer,00:01:31,35104K,00:01:31
6431721_optimizer_row27,optimizer,00:04:46,592668K,00:04:46
6431721_optimizer_row28,optimizer,00:04:40,590192K,00:04:40
6431721_optimizer_row29,optimizer,00:03:52,35164K,00:03:52
6431721_optimizer_row30,optimizer,00:03:21,35112K,00:03:21
6431721_optimizer_row31,optimizer,00:03:19,6996K,00:03:19
6431721_optimizer_row32,optimizer,00:03:56,6996K,00:03:56
6431721_optimizer_row33,optimizer,00:04:04,26576K,00:04:04
6431721_optimizer_row34,optimizer,00:03:50,35112K,00:03:50
6431721_optimizer_row35,optimizer,00:03:23,35112K,00:03:23
6431721_optimizer_row36,optimizer,00:04:12,35112K,00:04:12
6431721_optimizer_row37,optimizer,00:04:38,757896K,00:04:38
6431721_optimizer_row38,optimizer,00:04:39,755856K,00:04:39
6431721_optimizer_row39,optimizer,00:04:32,755456K,00:04:32
6431721_optimizer_row40,optimizer,00:04:47,758676K,00:04:47
6431721_optimizer_row41,optimizer,00:05:08,758356K,00:05:08
6431721_optimizer_row42,optimizer,00:04:38,758756K,00:04:38
6431721_optimizer_row43,optimizer,00:04:42,757404K,00:04:42
6431721_optimizer_row44,optimizer,00:04:39,759012K,00:04:39
6431721_optimizer_row45,optimizer,00:04:35,759352K,00:04:35
6431721_optimizer_row46,optimizer,00:04:42,757288K,00:04:42
6431721_optimizer_row47,optimizer,00:04:43,756400K,00:04:43
6431721_optimizer_row48,optimizer,00:04:33,757684K,00:04:33
6431721_optimizer_row49,optimizer,00:03:58,7048K,00:03:58
6431721_optimizer_row50,optimizer,00:00:33,35112K,00:00:33
6431721_optimizer_row51,optimizer,00:01:28,35112K,00:01:28
6431721_optimizer_row52,optimizer,00:04:02,35116K,00:04:02
6431721_optimizer_row53,optimizer,00:03:42,35108K,00:03:42
6431721_optimizer_row54,optimizer,00:03:13,35112K,00:03:13
6431721_optimizer_row55,optimizer,00:03:57,25336K,00:03:57
6431721_optimizer_row56,optimizer,00:04:32,6996K,00:04:32
6431721_optimizer_row57,optimizer,00:04:38,17224K,00:04:38
6431721_optimizer_row58,optimizer,00:04:49,749836K,00:04:49
6431721_optimizer_row59,optimizer,00:03:59,35112K,00:03:59
6431721_optimizer_row60,optimizer,00:03:26,35112K,00:03:26
6431721_optimizer_row61,optimizer,00:04:05,35116K,00:04:05
6431721_optimizer_row62,optimizer,00:04:11,35112K,00:04:11
6431721_optimizer_row63,optimizer,00:04:05,35116K,00:04:05
6431721_optimizer_row64,optimizer,00:03:59,35112K,00:03:59
6431721_optimizer_row65,optimizer,00:04:37,35112K,00:04:37
6431721_optimizer_row66,optimizer,00:04:21,35116K,00:04:21
6431721_optimizer_row67,optimizer,00:04:11,35116K,00:04:11
6431721_optimizer_row68,optimizer,00:04:06,35112K,00:04:06
6431721_optimizer_row69,optimizer,00:04:08,35112K,00:04:08
6431721_optimizer_row70,optimizer,00:04:09,35112K,00:04:09
6431721_optimizer_row71,optimizer,00:04:03,35116K,00:04:03
6431721_optimizer_row72,optimizer,00:04:09,35112K,00:04:09
6431721_optimizer_row73,optimizer,00:03:32,35116K,00:03:32
6431721_optimizer_row74,optimizer,00:03:32,19472K,00:03:32
6431721_optimizer_row75,optimizer,00:00:42,35116K,00:00:42
6431721_optimizer_row76,optimizer,00:01:38,35108K,00:01:38
6431721_optimizer_row77,optimizer,00:04:16,35116K,00:04:16
6431721_optimizer_row78,optimizer,00:04:05,35172K,00:04:05
6431721_optimizer_row79,optimizer,00:04:00,35116K,00:04:00
6431721_optimizer_row80,optimizer,00:03:46,35112K,00:03:46
6431721_optimizer_row81,optimizer,00:04:25,6996K,00:04:25
6431721_optimizer_row82,optimizer,00:04:22,21528K,00:04:22
6431721_optimizer_row83,optimizer,00:03:59,35112K,00:03:59
6431721_optimizer_row84,optimizer,00:03:55,35112K,00:03:55
6431721_optimizer_row85,optimizer,00:04:25,35116K,00:04:25
6431721_optimizer_row86,optimizer,00:04:08,35112K,00:04:08
6431721_optimizer_row87,optimizer,00:04:05,35116K,00:04:05
6431721_optimizer_row88,optimizer,00:04:05,35112K,00:04:05
6431721_optimizer_row89,optimizer,00:04:00,35112K,00:04:00
6431721_optimizer_row90,optimizer,00:04:46,35112K,00:04:46
6431721_optimizer_row91,optimizer,00:04:08,35112K,00:04:08
6431721_optimizer_row92,optimizer,00:04:08,35116K,00:04:08
6431721_optimizer_row93,optimizer,00:04:07,35112K,00:04:07
6431721_optimizer_row94,optimizer,00:04:08,35116K,00:04:08
6431721_optimizer_row95,optimizer,00:04:05,35112K,00:04:05
6431721_optimizer_row96,optimizer,00:04:06,35112K,00:04:06
6431721_optimizer_row97,optimizer,00:04:06,35112K,00:04:06
6431721_optimizer_row98,optimizer,00:04:43,35112K,00:04:43
6431721_optimizer_row99,optimizer,00:04:01,7000K,00:04:01
6431722_stacker_row0,stacker,00:00:56,440380K,00:00:56
6511864_stacker_row0,stacker,00:00:38,433532K,00:00:38
6431722_stacker_row1,stacker,00:01:15,440336K,00:01:15
6431722_stacker_row2,stacker,00:01:30,440328K,00:01:30
6431722_stacker_row3,stacker,00:01:35,440332K,00:01:35
6431722_stacker_row4,stacker,00:01:16,440332K,00:01:16
6431722_stacker_row5,stacker,00:01:00,440332K,00:01:00
6431722_stacker_row6,stacker,00:01:10,426864K,00:01:10
6431722_stacker_row7,stacker,00:01:18,7356K,00:01:18
6431722_stacker_row8,stacker,00:01:18,83560K,00:01:18
6431722_stacker_row9,stacker,00:01:22,440332K,00:01:22
6431722_stacker_row10,stacker,00:01:28,440336K,00:01:28
6431722_stacker_row11,stacker,00:01:13,440336K,00:01:13
6431722_stacker_row12,stacker,00:01:23,440332K,00:01:23
6431722_stacker_row13,stacker,00:01:26,440336K,00:01:26
6431722_stacker_row14,stacker,00:01:28,440332K,00:01:28
6431722_stacker_row15,stacker,00:01:24,440336K,00:01:24
6431722_stacker_row16,stacker,00:01:49,440336K,00:01:49
6431722_stacker_row17,stacker,00:01:46,440336K,00:01:46
6431722_stacker_row18,stacker,00:01:32,440336K,00:01:32
6431722_stacker_row19,stacker,00:01:25,440336K,00:01:25
6431722_stacker_row20,stacker,00:01:26,440336K,00:01:26
6431722_stacker_row21,stacker,00:01:25,440336K,00:01:25
6431722_stacker_row22,stacker,00:01:26,440332K,00:01:26
6431722_stacker_row23,stacker,00:01:25,440332K,00:01:25
6431722_stacker_row24,stacker,00:01:18,440336K,00:01:18
6431722_stacker_row25,stacker,00:00:55,440332K,00:00:55
6431722_stacker_row26,stacker,00:01:15,21472K,00:01:15
6431722_stacker_row27,stacker,00:01:16,21468K,00:01:16
6431722_stacker_row28,stacker,00:01:15,85484K,00:01:15
6431722_stacker_row29,stacker,00:01:20,21468K,00:01:20
6431722_stacker_row30,stacker,00:01:18,14656K,00:01:18
6431722_stacker_row31,stacker,00:01:28,14656K,00:01:28
6431722_stacker_row32,stacker,00:01:29,16092K,00:01:29
6431722_stacker_row33,stacker,00:01:12,254764K,00:01:12
6431722_stacker_row34,stacker,00:01:01,80980K,00:01:01
6431722_stacker_row35,stacker,00:01:13,15400K,00:01:13
6431722_stacker_row36,stacker,00:01:17,14164K,00:01:17
6431722_stacker_row37,stacker,00:01:17,14172K,00:01:17
6431722_stacker_row38,stacker,00:01:21,14164K,00:01:21
6431722_stacker_row39,stacker,00:01:20,182644K,00:01:20
6431722_stacker_row40,stacker,00:01:16,254764K,00:01:16
6431722_stacker_row41,stacker,00:01:22,21468K,00:01:22
6431722_stacker_row42,stacker,00:01:25,21472K,00:01:25
6431722_stacker_row43,stacker,00:01:25,21468K,00:01:25
6431722_stacker_row44,stacker,00:01:21,14168K,00:01:21
6431722_stacker_row45,stacker,00:01:44,21468K,00:01:44
6431722_stacker_row46,stacker,00:01:38,21468K,00:01:38
6431722_stacker_row47,stacker,00:01:26,21472K,00:01:26
6431722_stacker_row48,stacker,00:01:25,14172K,00:01:25
6431722_stacker_row49,stacker,00:01:26,21472K,00:01:26
6431722_stacker_row50,stacker,00:01:10,21472K,00:01:10
6431722_stacker_row51,stacker,00:01:22,21472K,00:01:22
6431722_stacker_row52,stacker,00:01:24,21468K,00:01:24
6431722_stacker_row53,stacker,00:01:20,124840K,00:01:20
6431722_stacker_row54,stacker,00:01:11,21468K,00:01:11
6431722_stacker_row55,stacker,00:01:13,14164K,00:01:13
6431722_stacker_row56,stacker,00:01:10,185348K,00:01:10
6431722_stacker_row57,stacker,00:01:16,161252K,00:01:16
6431722_stacker_row58,stacker,00:01:17,78816K,00:01:17
6431722_stacker_row59,stacker,00:01:22,21468K,00:01:22
6431722_stacker_row60,stacker,00:01:34,17112K,00:01:34
6431722_stacker_row61,stacker,00:01:35,21472K,00:01:35
6431722_stacker_row62,stacker,00:01:21,297356K,00:01:21
6431722_stacker_row63,stacker,00:01:17,21472K,00:01:17
6431722_stacker_row64,stacker,00:01:33,16092K,00:01:33
6431722_stacker_row65,stacker,00:01:37,14168K,00:01:37
6431722_stacker_row66,stacker,00:01:36,161220K,00:01:36
6431722_stacker_row67,stacker,00:01:36,21472K,00:01:36
6431722_stacker_row68,stacker,00:01:30,21472K,00:01:30
6431722_stacker_row69,stacker,00:01:26,265788K,00:01:26
6431722_stacker_row70,stacker,00:01:35,30000K,00:01:35
6431722_stacker_row71,stacker,00:01:39,17032K,00:01:39
6431722_stacker_row72,stacker,00:01:40,21472K,00:01:40
